comment,video_title,video_url,word_count
"First time watching a Scott's stash video

Sponsor read was really jarring",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,12
Scatt still lackin fluids,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,4
I still remember that game awards where they were advertising it every 5 seconds. Something about the obvious desperation just screamed imminent doom.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,23
I remember when Stadia dropped my science teacher did a lesson on it and the future of technology because he thought it'd change the world,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,25
This thing saved my sons Christmas when I was down bad. I was a YouTube premium meme ver for some time so I got this for free. Bought some games and I had the perfect gift for my 5yo who didn’t know any better besides it played his games,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,49
“I’m outta fluids.”,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,3
I loved Stadia. I have the founders edition and premiere edition,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,11
thanks stadia,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,2
"the stadia controller is peak, i remember playing celeste on a chromebook with stadia",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,14
Love your content,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,3
"It took me a few minutes to realize he wasn't talking about the OUYA. I even had a moment of ""didn't he already cover this console before?""",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,27
6:34 Stadia Field,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,3
Loved Stadia! I still use all the controllers and chromecasts. It was amazing.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,13
guru larry and scott roasting the stadia minutes apart is wild,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,11
It genuinely took me 10 minutes to realize this as a Scott the woz video,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,15
"Google really tried to make the ""big 4"" of gaming an actual thing. Too bad for them that Steam kinda of already took that spot, and now Steam has basically kicked out Xbox from its spot from the big 3 as well.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,42
Cyberpunk on Stadia was FLAWLESS.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,5
15:53 is that a Gex reference?,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,6
"Despite this being a Stash video I was hoping there would be a callback to how Scott the Woz constantly reacted to Stadia in the ""Cloud Gaming"" video. Ten seconds in, done.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,32
"Google did a promo thing where they'd give a month free, a controller free AND a Chromecast Ultra free so people would try out Stadia. I went for it, to give it a test. Stadia was fine, but not enough for me to wanna stay on beyond the free month. They never asked for the controller or Chromecast back though, so I still have them. Chromecast handles my 4K streaming, and the controller is decent. Thanks for the freebies, Google!",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,80
2:15 Sam was really trying his damnedest not to crack a smile,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,12
"6:00 Bold of companies to assume we all have amazing internet connections and that we'd be able to use it assuming everyone was also fine with not even owning the thing they're playing the games on aka the cloud servers. Back in 2019 bc I live in a rural area (with the benefit of it being the U.S so even the worst was better than some entire countries), my ping in even simple games got up to like 200 within servers near my region (As in 1-2 states away), it wasn't until 2021 before I got internet that let me get down to 100 and in mid 2024 finally got down to levels that'd let game streaming be viable (even with a 2+ second delay in some cases, with my PS5, in the same room as me, and my PC, with my main guess for latency being I'm using an open source program instead of the official one)

Edit: Forgot to mention, even bolder considering the statistics of how many people still use dial up, and how many countries don't even have internet nearly as fast as the U.S' ""worst"" internet and the U.S just so happens to be the place a lot of these tech companies (besides Sony) are headquartered and based in",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,214
"1:01 ""We play! Do you?""

""Is this a threat?""",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,9
Stadia (BLAGH!),Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,2
"I got the controller secondhand (and pre Bluetooth flashed) after Stadia died and I genuinely love it. The rounded grip melts into my hands, it's really responsive over USB, Steam supports it natively, and I personally really like how clicky the buttons are. It's my favourite modern controller by a long shot.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,52
"As much as Stadia was a failure, it honestly worked quite well, I was really impressed at the performance (as long as you had good internet). Also, I have to give some respect to Google for refunding everyone for all of their Stadia hardware and game purchases over its life when they discontinued the service, even if that is the right thing to do, a lot of companies wouldn't do it.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,71
This was the best cloud experience ever.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,7
3:50 to skip the ad,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,5
I love this channel just as much as his main channel,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,11
"I worked on certification for Stadia before it launched and during about half of its first year. The games were not exactly running the pc version, they had an infrastructure the game needed to be compatible with and any mention of other consoles or controllers had to be scrubbed. There was a little over a hundred checks that the games had to pass to be certified for the platform.
Sure to an extent it was very close to the pc version, but most games did have to spend at least 2 month in the oven to be ready.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,98
17:34 feeling sad that she-ra will be lost to time soon because of it being a Netflix exclusive,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,18
"My desktop pc broke down last week and i only got a weak ass laptop that can only play pre ps2-era games, it was the first and only time i wished i could play cloud games",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,36
I still use a stadia controller as my main controller for steam as it's the one I have had the least problems with connnecting to,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,25
"Please, I would really love it",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,6
wow. it lasted longer than I thought. I thought I remembered it was like 1.5 or 2. but 3 years! dang,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,21
"All I can ever think of when it comes to Stadia is it was included in this webcomic where the consoles of the time were presented as cute anime girls, and Stadia always got ragged on. In maybe the one bone the cartoonist ever threw her, Switch told her that as long as one person was still playing, she was still making someone happy. And I remember commenting, “Yeah, cute comic and all, but when google’s not making any money anymore, aren’t they gonna just pull the plug and turn it into a brick?” And that’s just what happened.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,99
My father got into the stadia stuff when it came out so we had a couple of controllers sitting around the house. I actually use one as my main PC controller for steam gaming now and it's actually a really nice controller.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,42
This whole Cloud Gaming stage is how we'll be looking at AI craze in a decade from now,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,18
"I think the infamous Stadia commercial is the worst in all of gaming history. I don't think a single ad has effectively nuked the reputation of a gaming brand so hard. It made it a joke in the general gaming audience and most content creators became more biased against it. Game developers won't make their games for a unpopular platform, and gamers won't play on a unpopular platform if it doesn't have popular games. This is why having a good launch to start and maintain positive momentum is vital to the survival of a console/platform.",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,95
"""Daddy, I want Google Stadia""

""THAT'S NOT EVEN A CONSOLE""",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,10
"the stadia controller has the most comfortable grip ever, just after the pro controller and I got they throw it at you",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,22
"I remember this comic and they made stadia an anime girl, when the service died I legit cried in the comic, thanks for reminding me about it",Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,27
i was a playtester for stadia and my favorite part about it was when the playtest ended and they gave me a key for ac odyssey with the xp booster applied for free,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,33
I'm so early that sponsorblock doesn't work yet.,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,8
Battery in Scott’s phone is at 67% 5:23,Stadia Video 2,https://www.youtube.com/watch?v=ac0ZGJoww58,8
"Was there any real potential for the streaming platform? Let us know what you thought of Stadia in the comments below.
For more Video game videos, check out our playlist!: https://www.youtube.com/watch?v=uWv8hQVuJ0M&list=PLmZTDWJGfRq2nD_WJY_OpT_eqM4ayAHC2",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,31
POV: You're here after Google decided to shut it down,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
"Anytime Phil Harrison presents your product, it's doomed to fail",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
I can compare Stadia's business model to paying  $10 a month for a Netflix subscription but still having to buy or rent movies you want.  How the hell does that make any sense?,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,33
Could you imagine a Pixel Box like if Google made a physical game console,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,14
I was always bombarded with ads for the Stadia and it got annoying,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,13
No wonder I don't see ads about that. I guess they do not understand us gamers.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,16
They didn't learn the lessons of OnLive. It had to be a subscription service. No one in their right mind would pay for full price games that you stream.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,29
"Also, their ""Stadia"" jingle is annoying. Every time I got an ad for it I'd immediately mute it",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,18
Anytime you see Phil Harrison  you know things will be rocky…,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,11
"0:36 A Total Misfire
1:37 Not All The Internet is Equal
2:40 Lots of Supporters
3:45 Help Wanted
 Whacked Work
 Not All Press is Good Press
 Silence is Not Golden
 Google: A Controversial Tech Giant
 Exclusives
 Pay-to-Pay-to-Play",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,37
"First reason, its Google, what did you expect",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
I keep forgetting stadia was a thing and it could of been great if there were better decision and had exclusives. Great list,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,23
"I can stream RE Village pretty well on my A32 Samsung 5g with no wifi, now imagine with wifi.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,19
"""your screens... Are now a Time Machine... To 2077 ""

wow, that did NOT age well....   LoL",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,17
I've honestly encountered the black screen issue. This issue is annoying,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,11
"Stadia marketing team: ""Ah yes, let's tell people how good it is to play cyberpunk on stadia.""",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,17
Something like this should've been tried with indie games rather than triple A's. They could've moved up if they had succeeded,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,21
My question for you is have you tried it? It works better than you think...,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,15
I don't know i use stadia everyday it's pretty lit I can be bugy... but you can play rdr2 with virtually no lag it's pretty lit,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,26
How do you think Netflix started all these video streaming services now?,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,12
Oh yeah….forgot this existed..hm..,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,4
"Since Google failed at having a game console, I guess they won't be good at making their own streaming service or make good movies and TV shows (YouTube doesn't count, FYI).",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,31
It has Red Dead Redemption 2 in 60 Frames so big W,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,12
Thanks you for your video and channel,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
They need to polished the business model behind stadia. Made it consumer friendly rather than  another way to cash grab. Who knows maybe they can implement the idea in metaverse.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,30
the reason it failed is cause i didn't even know about it until this video.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,15
"When u hav first mover advantage, you either set an example of how things are done OR what not to do. Stadia sure was the later.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,26
The lag must have been so long.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
Playing on local hardware is still the best way to play games. I gave streaming games a fair chance but the technology just not there..... yet. Its got potential but now i just travel with a console.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,37
I already knew it was going to fail since the very 1st trailer dropped one of my neighbors has it is so bad I watched them play it it keep crashing over 200 times in a hour,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,37
"The idea of Stadia was always intriguing to me but I never gave it a chance. Scratch that, I haven’t given it a chance “yet”. I like the idea of playing games anywhere with any google device or any computer with chrome downloaded. Gotta see if it’s worth it since I have and are paying for subscriptions on PS and Switch. The number of good comments on here gives me hope though. I do like one idea that one person had in the comment section. That they should of just started off with indie games. Allowing them small studios to gain some exposure and probably turnout to be great Stadia exclusives.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,111
Stadia could've done well without Phill Harrison (he's a curse),Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
Play on stadia daily.  Haven't had issues.  Doesn't seem dead to me.  Lots of stuff coming,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,16
Amazon's Luna will soon have a video on why it failed,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,11
honestly i just started getting into stadia and im not gonna lie ive been kindve impressed so far. i already bought alot of games on my xbox but since i sold it figured id try it out and at first my connection was all over the place and then i realized in order to play i had to play the game in 720p. started trying to use it on a up to date chromebook that i got today and i literally played cyberpunk for hours in 1080p and am kinda wondering if it goes by each devices capabilities. either way im still very impressed and honestly i feel like i would get more games on stadia. thought i would get one of the new assassins creed games the next time it goes on sale,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,134
Huh. Almost forgot this thing existed.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,6
"Funny because it was the contrary for Nvidia GeForce now : at the start they were being shunned by a lot of developers, but they remain and now they have become the best cloud gaming service",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,36
With wifi 7 and av1 streaming this should make a come back,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,12
"WatchMojo...I think you meant 100 reasons, not 10",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
justice for adam driver to not put his name in best actor nomination list of oscar acadermy from house of gucci and annette.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,23
"I tried Stadia for a month. While it's ok, i didn't like that I had to use a chromium based browser like Chrome or Edge, while I am mainly a FireFox user. (But it was expected).

Also the pricing killed it for me. If I have to pay the full price on a game, I expect to have the game even if I'm offline. What happens to my games I paid for $70 to $90 when the Stadia shuts down?",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,80
I tried the 1 month trial but cancelled after. It was nice playing saints row 4 and dirt 5 on my phone but not worth keeping. And it was so demanding for internet,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,33
Stadia worked great! But Google made horrible decisions with it.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
Was the VO recorded on an IPhone?,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
The second google moved into the console market I was like “this is bound to fail”,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,16
"Oh just remembered there used to be ""stadia""",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
"Been loving my Stadia since march 2020.

I have decent 200M connection and I'm casual gamer. Only thing I'm missing is some AAA games like GTA and some PS exclusives",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,30
"Does devs still makes games for stadia like for ps5, xbox, switch, pc?",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,13
"I bought into Stadia but only because for the $60 price I got Stadia, a new Chromecast Ultra, and Cyberpunk 2077 (which played very well on Stadia). It was actually very good. The controller sucked but it still worked very well in my experience. It's just a shame that it clearly felt like a Beta. Had they labeled it as such then it might have had a better reception.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,69
"I got one after the fact, mostly for the sake of novelty. I keep forgetting I have it.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,18
Aaaaand Google just announced that Stadia will be shutting down lmao,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,11
Only one reason needed: Phil Harrison.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,6
I'm playing PGA 2k21 on Stadia while watching this video. Works great usually and it's easy to use,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,18
How can you play games with the strength and power of a search engine?,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,14
"I remember wanting to buy this 2-3 months after it came out & the reviews were TERRIBLE, definitely scared me off",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,21
"The unfortunate thing is that at least from the u.s. perspective the ranges of excellent, mediocre or non-existent internet infrastructure could never make it viable but it looks like it struggled with even people who have the good internet to run.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,41
"Also, Stadia is still running on an outdated Vega 56 GPU, released five years ago for PC.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,17
I be honest I didn't hear about stadia very long after the luanch and to fair it have a potential but yeah it was lackluster,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,25
"Stadia is AMAZING for solo or campaign games. You can play them anywhere without having to move a huge console around your house. You can also play it on your phone if your 5G is fast enough.
Stadia is also great for cross-platform multiplayer games... but other multiplayer games are hard to use because Stadia doesn't have a huge player base like the more established consoles. Luckily I don't really care for multiplayer games (only Fifa, which is fine on Stadia, I always find people to play against)",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,88
"I didn't know MatPat simped for Stadia, ouch.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
"As someone with Google Fiber, it was a pretty good experience at the start. This video and a recent post from the Stadia FB page (having to say that they are in this for the long haul) does not look good for them. Out of any of the major companies I would still bet on Google to do it the best, but the market just isn't there and they'll be waiting a long time to be super profitable probably. This will probably be shut down. Fortunately I didn't spend a ton on it and I hope there will be a way to extract the few games I purchased there (mostly with Google rewards points) into my Steam library.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,118
I got the founders bundle for stadia,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
"I feel like if Google started with the traditional Living Room experience and grounded the tech with some exclusives, the streaming only concept would’ve been accepted when we game on the go. The quality of the games were actually quite good streaming at home but never confident going mobile. The Switch was the go to for on the go, but that’s another conversation.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,63
"If you have a Gmail account, you already have Stadia.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
Every gamer knew this would fail from the beginning.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,9
I totally forgot about stadia until this video,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
"I am using Stadia and it is amazing. Stadia anyway have not failed. It is for sure the future. It is simply a new amazing technology and people are laggard to accept it. Do we want also to talk about the joystick? Well, it is amazing.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,46
Very knowledgeable,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,2
"Remember talking to people who said this was gonna be the console killer, how this will be making google top dog in the gaming industry. 
Even after the rocky start they kept on how this will somehow turn around.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,39
IDC for this much I'm old-school I just want my Sega Dreamcast back into this era,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,16
"If microchip and gpu prices keep skyrocketing way beyond affordability,  eventually we all may be begging for a service like Stadia to just play any new game.  This includes both pc and console gamers.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,34
It amazing how many projects that Phil Harrison has killed off or almost killed off in his career.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,18
"Let's simplify top reasons why Stadia Failed 

1. Pay $129 + Monthly fee + full game price to ""stream"" your games anywhere (oh... you don't even OWN the game after paying full price... o_O) 
2. Lack of exclusives (as they mentioned)
3. You NEED internet to play your games. 
4. No physical titles means no tangible ownership of your games and cannot re-sell or trade in to help buy more games.

I get it, cloud streaming is complex, but the business model of gaming today isn't going to work with a netflix like model.

Why would any DEV support a platform for $10, $15, or even $20 a month , when they can make more at selling their game for $60, $70 each 

Before you mention Game Pass or PS Plus (PS Plus is a joke honestly) - Game pass is the closest thing we're going to get, but even that doesn't have a lot of AAA content that isn't owned by Microsoft. EA games are older titles (not recent) and yes Bethesda being on board helps a TON with value, but again, no COD, No Blizzard, no exclusives etc. So game Pass is a nice temporary gaming solution for when a game is out on it, you play it for 1-2 months, then cancel. Done. 

My point is, the Netflix ""streaming"" model for gaming just isn't sustainable. 

Google thought people would be crazy enough to pay FULL price for a game + a monthly fee... GTFO here... PASS",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,249
All I remember about it was that it could come in a baby green poo color.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,16
Reason #1: Nobody ever heard of it ...,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,8
"can still play on my 1070ti, no reason for streaming.... the graphics requirements are not improving so much any ore",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,20
"I have 1,000s of hours on stadia and play daily... it has the same input lag as my PS4/ps5... it had minor issues at launch but where fixed within a couple months... most people that have strong opinions on it have literally not tried it within the last 12 months.. everyone that I've had try in my home didn't even know they were cloud gaming until I told them... it hasn't failed...",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,72
I have stadia. It’s fine I have connection issues all the time. Games freezes,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,14
I love how the Internet is trying it's hardest to kill Stadia from the moment it was announced. It's still here. It's still awesome.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,24
They were so desperate that they sent me the premium edition for free,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,13
i like stadia it’s simple and quick,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
I have a iPhone 13 Pro Max and have the best mobile plan for data + 200MB internet at the house. You would think that’s enough to play and have a good time but no. It still lags.. I was down to pay for the monthly subscription and buy games / download them if there was an option to help reduce the lag - I had high hopes when trying it out this morning and even googled what I could do to have a better experience but it was a waste of time,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,93
I pre-ordered stadia as am I Traveller I thought it was perfect. I have yet to open the packaging… tried selling it for months no one would buy it new at well below retail.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,34
Rerez we need you !,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,5
"The real number 1 was that people didn't, and still don't, understand how Stadia works. The MoJo given reason of ""Pay-To-Pay-To-Play"" just proves that people not understanding Stadia was the actual reason... because Stadia ""service"" was always free, you only had to pay for the game. Paying a monthly free gave you access to 4k and surround sound (and eventually the free monthly games).",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,64
Where I live I can't play with wifi but for some reason my mobile data works fine so I just use my ps4 controller with my phone and it works well.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,31
I have Stadia and love it. Hope it doesn’t “die”.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
hey mojo it’s still around!,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,5
"Wow don’t let this mislead you. I use stadia as my primary way to game. With more crossplay arriving and more and more games, another100+ just this year, it’s so easy to play. This is sad",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,36
The real season stadia fail was because they didn't advertise their free tier. If they invested in informing people about being able to just buy the game and play on an old laptop or old pc they could have had an audience. You can basically play destiny 2 free to play without having a console or a powerful PC. But o well.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,62
"As someone with a functioning PC there's little to no point to Stadia. If I want a subscription service, game pass is a better deal. If I want to buy games, the library is both bigger and cheaper. Unless I was the kind of person who absolutely needs to play every game on max settings or on the go, even at the expense of latency,  why would I waste more money on an otherwise inferior product?  

As to why it failed, I'd give an honorable mention to its fanbase. I might have given Stadia a try out of morbid curiosity were it not for the fact that every time I looked the thing up I was met with scores of rabid and absurdly toxic Stadia-stans. Similarly to their close relatives, NFT-bros, the average Stadia-stan's devotion to shilling their investement in the name of ""the future"" and ""technology"" is intense to the point of being cringey or irritating at best and cultish or straight up creepy at worst.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,167
"6:20 Matpat, that didn't age well.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,6
"Stadia works great for me, it was not great at launch but now is my go to way of gaming. It's just sad how many videos there's been on youtube that gives such a negative view of stadia when in reality Stadia works great (if you have decent internet speed)",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,50
Keep it up on your work and this video and channel,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,11
Reason #1 Stadia failed: Google couldn't be arsed to put in the effort to make it work (which is exactly why everything else in the google graveyard is there to begin with).,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,32
I ️ this video and channel,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,6
"Its amazing that ALL YouTube content says you need yo pay sub and buy games. It has NEVER been that way. It has ALWAYS been pay for ""game pass"" and/OR buy what ever game you like. 

Sure I guess you can blame Google for it bad communication but it also proves how much research these YouTube channels dose...",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,58
This aged like milk,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,4
"Hi, I'm a stadia pro subscriber and I mean it's the coolest thing. I live in Romania and a gaming PC is very expensive, I can't afford one, ps5 and xbox sx are not available... So stadia allow me to play at a very good quality, very good games, with great ease. So... Stadia's great. P. S. I have 1gb/s internet so I don't have the latency and everything moves flawlessly",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,71
Great concept but the current tech and price of internet etc we're just not ready,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,15
I actually like stadia it's cheap and you could usally get a free one with the purchase of a game sure helped me out when I was broke,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,28
Stadia is not even available in my country. I can’t even try,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,12
"It didn't fail lol.. it's still growing a library of great games, and new players.. cloud gaming is something that not a lot of people understand and don't wanna invest in, but it's definitely the future of gaming and google stadia will grow once people realize that..",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,47
Number 1 Reason:Always Turn On the Internet whenever you play.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,10
Stadia works great and the selection of games improves every month. It has not failed.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,15
"thing i hate about stadia that it stole the logo of the australian shopping company logo ""vicinity""",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,17
"Stadia works like a champ and is one of my favourite ways to game. It's unfortunate the Google repeatedly dropped the ball with this offering. (Though that does seem to be their MO). 
The product itself works extremely well - I really hope it has a resurgence, but I fear it's going to fade away sooner rather than later. 
It's too bad - it was nice not having to worry about rig specs and updates.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,75
I never heard of this...,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,5
"Stadia didn't fail, stadia is magical, literally.",Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,7
Sometimes I wonder if these types of videos are more like smear campaigns.,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,13
Stadia is great... I did walk into a best buy and asked if they had it and the employee never heard of it though..,Stadia Video 3,https://www.youtube.com/watch?v=UmopxVykc68,24
